Genes,,,,,,
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NZ_CP097881.1,3976762,3977019,,minus,,
NZ_CP097881.1,3977102,3977886,,minus,,
NZ_CP097881.1,3977953,3978258,,plus,,
NZ_CP097881.1,3978278,3979429,,plus,,
NZ_CP097881.1,3979441,3979698,,minus,,
NZ_CP097881.1,3979786,3979989,,minus,,
NZ_CP097881.1,3980012,3980269,,plus,,
NZ_CP097881.1,3980322,3980447,ythA,minus,,
NZ_CP097881.1,3980490,3981608,nanY,minus,,
NZ_CP097881.1,3981620,3982837,nanX,minus,,
NZ_CP097881.1,3983446,3984792,insG,plus,,
NZ_CP097881.1,3985306,3985535,,minus,,
NZ_CP097881.1,3986119,3987302,,plus,,
NZ_CP097881.1,3987395,3988623,,minus,,
NZ_CP097881.1,3988955,3990163,,minus,,
NZ_CP097881.1,3990406,3990490,,minus,,
NZ_CP097881.1,3990686,3991705,ahr,plus,,
NZ_CP097881.1,3991709,3992272,idnK,minus,,
NZ_CP097881.1,3992489,3993520,idnD,plus,,
NZ_CP097881.1,3993544,3994308,idnO,plus,,
NZ_CP097881.1,3994370,3995689,idnT,plus,,
NZ_CP097881.1,3995756,3996754,idnR,plus,,
NZ_CP097881.1,3996832,3998334,yjgR,plus,,
NZ_CP097881.1,3998495,3999577,lptG,minus,,
NZ_CP097881.1,3999577,4000677,lptF,minus,,
NZ_CP097881.1,4000740,4000790,ytgA,minus,,
NZ_CP097881.1,4000944,4002455,pepA,plus,,
NZ_CP097881.1,4002615,4003058,holC,plus,,
NZ_CP097881.1,4003058,4005913,valS,plus,,
NZ_CP097881.1,4005969,4007165,yjgN,minus,,
NZ_CP097881.1,4007358,4007861,yjgM,plus,,
NZ_CP097881.1,4008006,4008422,rraB,minus,,
NZ_CP097881.1,4008584,4009588,argF,plus,,
NZ_CP097881.1,4009644,4011458,yjgL,minus,,
NZ_CP097881.1,4011581,4012033,tabA,minus,,
NZ_CP097881.1,4012178,4012771,bdcR,minus,,
NZ_CP097881.1,4012842,4013555,bdcA,plus,,
NZ_CP097881.1,4013686,4014081,yjgH,plus,,
NZ_CP097881.1,4014362,4014496,pyrL,plus,,
NZ_CP097881.1,4014500,4015435,pyrB,plus,,
NZ_CP097881.1,4015448,4015909,pyrI,plus,,
NZ_CP097881.1,4015982,4016368,ridA,plus,,
NZ_CP097881.1,4016574,4019270,mgtA,minus,,
NZ_CP097881.1,4019411,4019464,mgtL,minus,,
NZ_CP097881.1,4019649,4020596,treR,plus,,
NZ_CP097881.1,4020715,4022136,treB,plus,,
NZ_CP097881.1,4022186,4023841,treC,plus,,
NZ_CP097881.1,4024235,4026373,nrdD,plus,,
NZ_CP097881.1,4026531,4026995,nrdG,plus,,
NZ_CP097881.1,4027040,4027405,cybC,minus,,
NZ_CP097881.1,4027584,4028936,pmbA,minus,,
NZ_CP097881.1,4029030,4029581,yjgA,plus,,
NZ_CP097881.1,4029737,4031110,mpl,minus,,
NZ_CP097881.1,4031286,4032284,fbp,plus,,
NZ_CP097881.1,4032317,4033312,yjfF,minus,,
NZ_CP097881.1,4033299,4034321,ytfT,minus,,
NZ_CP097881.1,4034335,4035837,ytfR,minus,,
NZ_CP097881.1,4035977,4036933,ytfQ,minus,,
NZ_CP097881.1,4037243,4037773,ppa,plus,,
NZ_CP097881.1,4037853,4038203,chpB,minus,,
NZ_CP097881.1,4038197,4038448,chpS,minus,,
NZ_CP097881.1,4038660,4039001,ytfP,minus,,
NZ_CP097881.1,4039004,4042783,tamB,minus,,
NZ_CP097881.1,4042780,4044513,tamA,minus,,
NZ_CP097881.1,4044719,4045357,msrA,plus,,
NZ_CP097881.1,4045680,4047023,paeA,plus,,
NZ_CP097881.1,4047102,4047308,ytfK,minus,,
NZ_CP097881.1,4047633,4048187,ytfJ,plus,,
NZ_CP097881.1,4048250,4049188,ytfI,minus,,
NZ_CP097881.1,4049400,4050140,cysQ,minus,,
NZ_CP097881.1,4050330,4052273,cpdB,plus,,
NZ_CP097881.1,4052402,4052782,ytfH,minus,,
NZ_CP097881.1,4052871,4053731,qorB,plus,,
NZ_CP097881.1,4053839,4054804,ytfF,plus,,
NZ_CP097881.1,4054912,4055574,ytfE,plus,,
NZ_CP097881.1,4055619,4057031,cycA,minus,,
NZ_CP097881.1,4057340,4057960,fklB,minus,,
NZ_CP097881.1,4058178,4058816,ytfB,plus,,
NZ_CP097881.1,4058800,4059201,,minus,,
NZ_CP097881.1,4059473,4060267,yjfZ,plus,,
NZ_CP097881.1,4060338,4060787,rplI,minus,,
NZ_CP097881.1,4060829,4061056,rpsR,minus,,
NZ_CP097881.1,4061061,4061375,priB,minus,,
NZ_CP097881.1,4061382,4061777,rpsF,minus,,
NZ_CP097881.1,4062104,4062379,yjfY,plus,,
NZ_CP097881.1,4062509,4063195,ulaF,minus,,
NZ_CP097881.1,4063195,4064049,ulaE,minus,,
NZ_CP097881.1,4064059,4064709,ulaD,minus,,
NZ_CP097881.1,4064723,4065187,ulaC,minus,,
NZ_CP097881.1,4065197,4065502,ulaB,minus,,
NZ_CP097881.1,4065518,4066915,ulaA,minus,,
NZ_CP097881.1,4067270,4068334,ulaG,plus,,
NZ_CP097881.1,4068442,4069197,ulaR,plus,,
NZ_CP097881.1,4069194,4069943,yjfP,minus,,
NZ_CP097881.1,4070125,4070454,bsmA,plus,,
NZ_CP097881.1,4070603,4070878,yjfN,plus,,
NZ_CP097881.1,4070995,4072620,aidB,minus,,
NZ_CP097881.1,4072704,4073867,yjfC,minus,,
NZ_CP097881.1,4073870,4074508,yjfM,minus,,
NZ_CP097881.1,4074518,4074916,yjfL,minus,,
NZ_CP097881.1,4074934,4075593,yjfK,minus,,
NZ_CP097881.1,4075644,4076342,yjfJ,minus,,
NZ_CP097881.1,4076361,4076762,yjfI,minus,,
NZ_CP097881.1,4076889,4077620,rlmB,minus,,
NZ_CP097881.1,4077800,4080241,rnr,minus,,
NZ_CP097881.1,4080280,4080705,nsrR,minus,,
NZ_CP097881.1,4080910,4082208,purA,minus,,
NZ_CP097881.1,4082312,4082509,yjeT,minus,,
NZ_CP097881.1,4082591,4083595,hflC,minus,,
NZ_CP097881.1,4083598,4084857,hflK,minus,,
NZ_CP097881.1,4084943,4086223,hflX,minus,,
NZ_CP097881.1,4086299,4086607,hfq,minus,,
NZ_CP097881.1,4086693,4087643,miaA,minus,,
NZ_CP097881.1,4087636,4089483,mutL,minus,,
NZ_CP097881.1,4089493,4090830,amiB,minus,,
NZ_CP097881.1,4090849,4091310,tsaE,minus,,
NZ_CP097881.1,4091282,4092829,nnr,minus,,
NZ_CP097881.1,4092828,4093967,queG,plus,,
NZ_CP097881.1,4093950,4094003,,minus,,
NZ_CP097881.1,4094237,4094312,,minus,,
NZ_CP097881.1,4094348,4094423,,minus,,
NZ_CP097881.1,4094460,4094535,,minus,,
NZ_CP097881.1,4094746,4095291,orn,minus,,
NZ_CP097881.1,4095386,4096438,rsgA,plus,,
NZ_CP097881.1,4096535,4097503,asd,plus,,
NZ_CP097881.1,4097525,4100848,mscM,plus,,
NZ_CP097881.1,4100877,4101191,yjeO,minus,,
NZ_CP097881.1,4101188,4101502,yjeN,minus,,
NZ_CP097881.1,4101554,4103056,yjeM,minus,,
NZ_CP097881.1,4103275,4104252,epmA,minus,,
NZ_CP097881.1,4104577,4106385,frdA,plus,,
NZ_CP097881.1,4106378,4107112,frdB,plus,,
NZ_CP097881.1,4107123,4107518,frdC,plus,,
NZ_CP097881.1,4107529,4107888,frdD,plus,,
NZ_CP097881.1,4107951,4109084,ampC,plus,,
NZ_CP097881.1,4109173,4109706,blc,plus,,
NZ_CP097881.1,4109703,4110020,sugE,minus,,
NZ_CP097881.1,4110196,4110342,ecnB,minus,,
NZ_CP097881.1,4110453,4110578,ecnA,minus,,
NZ_CP097881.1,4110630,4111196,efp,minus,,
NZ_CP097881.1,4111238,4112266,epmB,plus,,
NZ_CP097881.1,4112661,4113530,yjeJ,plus,,
NZ_CP097881.1,4113733,4114086,yjeI,minus,,
NZ_CP097881.1,4114224,4115870,groL,minus,,
NZ_CP097881.1,4115914,4116207,groS,minus,,
NZ_CP097881.1,4116483,4117739,yjeH,plus,,
NZ_CP097881.1,4117755,4118231,fxsA,minus,,
NZ_CP097881.1,4118568,4120004,aspA,plus,,
NZ_CP097881.1,4120122,4121423,dcuA,plus,,
NZ_CP097881.1,4121539,4121877,cutA,plus,,
NZ_CP097881.1,4121853,4123550,dsbD,plus,,
NZ_CP097881.1,4123587,4124162,dicD,plus,,
NZ_CP097881.1,4124269,4124344,,plus,,
NZ_CP097881.1,4124542,4124701,,plus,,
NZ_CP097881.1,4124961,4126499,cadC,plus,,
NZ_CP097881.1,4126864,4128198,cadB,plus,,
NZ_CP097881.1,4128278,4130425,cadA,plus,,
NZ_CP097881.1,4130484,4131941,dtpC,plus,,
NZ_CP097881.1,4132178,4133695,lysS,plus,,
NZ_CP097881.1,4133814,4133987,ghoT,minus,,
NZ_CP097881.1,4134015,4134311,ghoS,minus,,
NZ_CP097881.1,4134538,4134810,yjdJ,minus,,
NZ_CP097881.1,4134822,4135052,yjdI,minus,,
NZ_CP097881.1,4135233,4136864,dcuS,plus,,
NZ_CP097881.1,4136861,4137580,dcuR,plus,,
NZ_CP097881.1,4138151,4139491,dcuB,plus,,
NZ_CP097881.1,4139569,4141215,fumB,plus,,
NZ_CP097881.1,4141337,4141966,yjdF,plus,,
NZ_CP097881.1,4142105,4143526,melB,minus,,
NZ_CP097881.1,4143629,4144984,melA,minus,,
NZ_CP097881.1,4145267,4146175,melR,plus,,
NZ_CP097881.1,4146374,4148641,adiA,plus,,
NZ_CP097881.1,4148966,4149727,adiY,plus,,
NZ_CP097881.1,4149864,4151201,adiC,plus,,
NZ_CP097881.1,4151305,4152948,eptA,plus,,
NZ_CP097881.1,4152945,4153613,basR,plus,,
NZ_CP097881.1,4153614,4154714,pmrB,plus,,
NZ_CP097881.1,4154690,4154779,pmrR,minus,,
NZ_CP097881.1,4154891,4156393,proP,minus,,
NZ_CP097881.1,4156657,4157535,rdcB,minus,,
NZ_CP097881.1,4157532,4159760,crfC,minus,,
NZ_CP097881.1,4160161,4160496,yjdM,plus,,
NZ_CP097881.1,4161154,4161597,yjdN,plus,,
NZ_CP097881.1,4161730,4162518,phnC,plus,,
NZ_CP097881.1,4162543,4163559,phnD,plus,,
NZ_CP097881.1,4163665,4164452,phnE,plus,,
NZ_CP097881.1,4164473,4165198,phnF,plus,,
NZ_CP097881.1,4165199,4165651,phnG,plus,,
NZ_CP097881.1,4165648,4166232,phnH,plus,,
NZ_CP097881.1,4166232,4167296,phnI,plus,,
NZ_CP097881.1,4167289,4168134,phnJ,plus,,
NZ_CP097881.1,4168131,4168889,phnK,plus,,
NZ_CP097881.1,4169000,4169680,phnL,plus,,
NZ_CP097881.1,4169677,4170813,phnM,plus,,
NZ_CP097881.1,4170813,4171370,phnN,plus,,
NZ_CP097881.1,4171357,4171791,phnO,plus,,
NZ_CP097881.1,4171793,4172551,phnP,plus,,
NZ_CP097881.1,4172698,4173027,yjdP,minus,,
NZ_CP097881.1,4173096,4173545,rpiB,minus,,
NZ_CP097881.1,4173904,4174794,alsR,plus,,
NZ_CP097881.1,4174853,4175788,alsB,plus,,
NZ_CP097881.1,4175915,4177447,alsA,plus,,
NZ_CP097881.1,4177426,4178406,alsC,plus,,
NZ_CP097881.1,4178417,4179112,alsE,plus,,
NZ_CP097881.1,4179096,4180025,alsK,plus,,
NZ_CP097881.1,4180298,4182283,yjcS,plus,,
NZ_CP097881.1,4182492,4182767,ytcA,plus,,
NZ_CP097881.1,4182786,4183817,mdtN,plus,,
NZ_CP097881.1,4183817,4185868,mdtO,plus,,
NZ_CP097881.1,4185865,4187331,mdtP,plus,,
NZ_CP097881.1,4187529,4189676,fdhF,plus,,
NZ_CP097881.1,4189770,4190459,yjcO,plus,,
NZ_CP097881.1,4190990,4192303,gltP,minus,,
NZ_CP097881.1,4192645,4193241,nrfG,minus,,
NZ_CP097881.1,4193238,4193621,nrfF,minus,,
NZ_CP097881.1,4193614,4195332,nrfE,minus,,
NZ_CP097881.1,4195352,4196308,nrfD,minus,,
NZ_CP097881.1,4196305,4196976,nrfC,minus,,
NZ_CP097881.1,4196973,4197539,nrfB,minus,,
NZ_CP097881.1,4197584,4199020,nrfA,minus,,
NZ_CP097881.1,4199413,4201371,acs,plus,,
NZ_CP097881.1,4201571,4201885,yjcH,plus,,
NZ_CP097881.1,4201882,4203531,actP,plus,,
NZ_CP097881.1,4203709,4205001,espX5,plus,,
NZ_CP097881.1,4205155,4206804,yjcE,minus,,
NZ_CP097881.1,4206956,4208305,ghxP,minus,,
NZ_CP097881.1,4208851,4209315,soxR,minus,,
NZ_CP097881.1,4209401,4209724,soxS,plus,,
NZ_CP097881.1,4209727,4211313,pdeC,minus,,
NZ_CP097881.1,4211743,4212024,yjcB,plus,,
NZ_CP097881.1,4212123,4212659,ssb1,minus,,
NZ_CP097881.1,4212913,4215735,uvrA,plus,,
NZ_CP097881.1,4215770,4216126,yjbR,minus,,
NZ_CP097881.1,4216130,4216546,yjbQ,minus,,
NZ_CP097881.1,4216657,4217370,aphA,minus,,
NZ_CP097881.1,4217772,4217975,yjbS,plus,,
NZ_CP097881.1,4218477,4219670,tyrB,minus,,
NZ_CP097881.1,4219923,4221002,alr,minus,,
NZ_CP097881.1,4221055,4222470,dnaB,minus,,
NZ_CP097881.1,4222553,4223536,qorA,plus,,
NZ_CP097881.1,4223702,4223944,pspG,minus,,
NZ_CP097881.1,4224078,4225115,dusA,minus,,
NZ_CP097881.1,4225478,4226463,,minus,,
NZ_CP097881.1,4226781,4227296,zur,plus,,
NZ_CP097881.1,4227338,4227547,yjbJ,minus,,
NZ_CP097881.1,4227663,4228988,dinF,minus,,
NZ_CP097881.1,4229061,4229669,lexA,minus,,
NZ_CP097881.1,4229779,4230147,dgkA,minus,,
NZ_CP097881.1,4230318,4232741,plsB,plus,,
NZ_CP097881.1,4232896,4233768,ubiA,minus,,
NZ_CP097881.1,4233781,4234278,ubiC,minus,,
NZ_CP097881.1,4234501,4236081,,minus,,
NZ_CP097881.1,4236310,4237230,malM,minus,,
NZ_CP097881.1,4237473,4238813,lamB,minus,,
NZ_CP097881.1,4238885,4240000,malK,minus,,
NZ_CP097881.1,4240365,4241555,malE,plus,,
NZ_CP097881.1,4241709,4243253,malF,plus,,
NZ_CP097881.1,4243268,4244158,malG,plus,,
NZ_CP097881.1,4244530,4246005,xylE,plus,,
NZ_CP097881.1,4246049,4246459,psiE,minus,,
NZ_CP097881.1,4246585,4246728,,minus,,
NZ_CP097881.1,4246729,4247007,,plus,,
NZ_CP097881.1,4247054,4249150,yjbH,minus,,
NZ_CP097881.1,4249150,4249887,yjbG,minus,,
NZ_CP097881.1,4249884,4250522,yjbF,minus,,
NZ_CP097881.1,4250636,4250878,yjbE,minus,,
NZ_CP097881.1,4251377,4253026,pgi,minus,,
NZ_CP097881.1,4253551,4254900,lysC,plus,,
NZ_CP097881.1,4255153,4255425,yjbD,plus,,
NZ_CP097881.1,4255558,4256430,rluF,minus,,
NZ_CP097881.1,4256642,4257331,pepE,plus,,
NZ_CP097881.1,4257422,4259053,yjbB,minus,,
NZ_CP097881.1,4259273,4262956,metH,minus,,
NZ_CP097881.1,4263156,4263980,iclR,plus,,
NZ_CP097881.1,4264297,4266483,espL4,plus,,
NZ_CP097881.1,4266452,4268188,aceK,minus,,
NZ_CP097881.1,4268371,4269675,aceA,minus,,
NZ_CP097881.1,4269705,4271306,aceB,minus,,
NZ_CP097881.1,4271575,4272504,metA,minus,,
NZ_CP097881.1,4272661,4273104,yjaB,plus,,
NZ_CP097881.1,4273167,4273550,yjaA,minus,,
NZ_CP097881.1,4273627,4273742,rrf,minus,,
NZ_CP097881.1,4273837,4276740,,minus,,
NZ_CP097881.1,4276934,4277009,,minus,,
NZ_CP097881.1,4277095,4278636,,minus,,
NZ_CP097881.1,4279253,4280842,purH,plus,,
NZ_CP097881.1,4280854,4282143,purD,plus,,
NZ_CP097881.1,4282140,4283465,zraR,minus,,
NZ_CP097881.1,4283462,4284859,zraS,minus,,
NZ_CP097881.1,4285097,4285522,zraP,plus,,
NZ_CP097881.1,4285524,4286219,yjaH,minus,,
NZ_CP097881.1,4286232,4286504,hupA,minus,,
NZ_CP097881.1,4286691,4287281,yjaG,minus,,
NZ_CP097881.1,4287324,4287995,nfi,minus,,
NZ_CP097881.1,4288005,4289069,hemE,minus,,
NZ_CP097881.1,4289109,4289882,nudC,minus,,
NZ_CP097881.1,4289977,4290453,rsd,plus,,
NZ_CP097881.1,4290686,4292581,thiC,plus,,
NZ_CP097881.1,4292581,4293216,thiE,plus,,
NZ_CP097881.1,4293209,4293964,thiF,plus,,
NZ_CP097881.1,4293948,4294148,thiS,plus,,
NZ_CP097881.1,4294150,4294920,thiG,plus,,
NZ_CP097881.1,4294917,4296050,thiH,plus,,
NZ_CP097881.1,4296460,4296999,yjaZ,minus,,
NZ_CP097881.1,4297212,4301435,rpoC,minus,,
NZ_CP097881.1,4301512,4305540,rpoB,minus,,
NZ_CP097881.1,4305860,4306225,rplL,minus,,
NZ_CP097881.1,4306292,4306789,rplJ,minus,,
NZ_CP097881.1,4307202,4307906,rplA,minus,,
NZ_CP097881.1,4307910,4308338,rplK,minus,,
NZ_CP097881.1,4308497,4309042,nusG,minus,,
NZ_CP097881.1,4309044,4309427,secE,minus,,
NZ_CP097881.1,4309657,4310841,tuf,minus,,
NZ_CP097881.1,4310956,4311031,,minus,,
NZ_CP097881.1,4311038,4311112,,minus,,
NZ_CP097881.1,4311229,4311313,,minus,,
NZ_CP097881.1,4311322,4311397,,minus,,
NZ_CP097881.1,4311759,4312709,coaA,plus,,
NZ_CP097881.1,4312738,4313703,birA,minus,,
NZ_CP097881.1,4313700,4314728,murB,minus,,
NZ_CP097881.1,4315031,4315146,rrf,minus,,
NZ_CP097881.1,4315241,4318144,,minus,,
NZ_CP097881.1,4318338,4318413,,minus,,
NZ_CP097881.1,4318585,4320126,,minus,,
NZ_CP097881.1,4320500,4321357,murI,minus,,
NZ_CP097881.1,4321302,4323146,btuB,minus,,
NZ_CP097881.1,4323515,4324615,trmA,plus,,
NZ_CP097881.1,4324655,4325014,yijD,minus,,
NZ_CP097881.1,4325014,4325664,fabR,minus,,
NZ_CP097881.1,4325995,4327395,sthA,plus,,
NZ_CP097881.1,4327378,4328295,oxyR,minus,,
NZ_CP097881.1,4328562,4329935,argH,minus,,
NZ_CP097881.1,4329996,4330772,argB,minus,,
NZ_CP097881.1,4330780,4331784,argC,minus,,
NZ_CP097881.1,4331938,4333089,argE,plus,,
NZ_CP097881.1,4333687,4336338,ppc,plus,,
NZ_CP097881.1,4336520,4338253,eptC,plus,,
NZ_CP097881.1,4338468,4339319,yijO,plus,,
NZ_CP097881.1,4339306,4339647,frwD,minus,,
NZ_CP097881.1,4339649,4340527,pflC,minus,,
NZ_CP097881.1,4340493,4342790,pflD,minus,,
NZ_CP097881.1,4342841,4343161,frwB,minus,,
NZ_CP097881.1,4343176,4344255,frwC,minus,,
NZ_CP097881.1,4344564,4347065,ptsP,plus,,
NZ_CP097881.1,4347077,4347739,fsa,plus,,
NZ_CP097881.1,4347750,4348853,gldA,plus,,
NZ_CP097881.1,4349128,4349745,yijF,plus,,
NZ_CP097881.1,4349772,4350677,yijE,minus,,
NZ_CP097881.1,4350770,4352950,katG,minus,,
NZ_CP097881.1,4353279,4354169,metF,minus,,
NZ_CP097881.1,4354245,4354379,,plus,,
NZ_CP097881.1,4354518,4356950,metL,minus,,
NZ_CP097881.1,4356953,4358113,metB,minus,,
NZ_CP097881.1,4358390,4358707,metJ,plus,,
NZ_CP097881.1,4358891,4359499,yiiX,plus,,
NZ_CP097881.1,4359560,4359772,rpmE,minus,,
NZ_CP097881.1,4359975,4362173,priA,plus,,
NZ_CP097881.1,4362329,4363354,cytR,plus,,
NZ_CP097881.1,4363446,4364405,ftsN,plus,,
NZ_CP097881.1,4364498,4365028,hslV,plus,,
NZ_CP097881.1,4365038,4366369,hslU,plus,,
NZ_CP097881.1,4366436,4367362,menA,plus,,
NZ_CP097881.1,4367455,4367940,rraA,plus,,
NZ_CP097881.1,4368025,4368270,zapB,minus,,
NZ_CP097881.1,4368695,4369540,glpF,plus,,
NZ_CP097881.1,4369563,4371071,glpK,plus,,
NZ_CP097881.1,4371206,4372216,glpX,plus,,
NZ_CP097881.1,4372313,4373059,fpr,plus,,
NZ_CP097881.1,4373064,4373492,uspD,minus,,
NZ_CP097881.1,4373519,4373818,yiiS,minus,,
NZ_CP097881.1,4374030,4374470,yiiR,minus,,
NZ_CP097881.1,4374571,4375170,yiiQ,plus,,
NZ_CP097881.1,4375278,4376045,tpiA,plus,,
NZ_CP097881.1,4376100,4376855,cdh,minus,,
NZ_CP097881.1,4376962,4377951,sbp,minus,,
NZ_CP097881.1,4378271,4379233,pfkA,minus,,
NZ_CP097881.1,4379414,4380316,fieF,minus,,
NZ_CP097881.1,4380465,4380965,cpxP,minus,,
NZ_CP097881.1,4381115,4381813,cpxR,plus,,
NZ_CP097881.1,4381810,4383183,cpxA,plus,,
NZ_CP097881.1,4383289,4383963,yiiM,minus,,
NZ_CP097881.1,4384112,4385095,kdgT,minus,,
NZ_CP097881.1,4385355,4385975,sodA,minus,,
NZ_CP097881.1,4386260,4387294,rhaT,plus,,
NZ_CP097881.1,4387291,4388139,rhaR,minus,,
NZ_CP097881.1,4388213,4389049,rhaS,minus,,
NZ_CP097881.1,4389337,4390806,rhaB,plus,,
NZ_CP097881.1,4390803,4392062,rhaA,plus,,
NZ_CP097881.1,4392513,4393337,rhaD,plus,,
NZ_CP097881.1,4393347,4393661,rhaM,plus,,
NZ_CP097881.1,4393962,4394408,frvA,plus,,
NZ_CP097881.1,4394419,4395870,frvB,plus,,
NZ_CP097881.1,4395860,4396930,frvX,plus,,
NZ_CP097881.1,4396930,4398678,frvR,plus,,
NZ_CP097881.1,4398728,4399783,yiiG,minus,,
NZ_CP097881.1,4399936,4400769,fdhD,minus,,
NZ_CP097881.1,4400963,4404013,fdnG,plus,,
NZ_CP097881.1,4404026,4404928,fdoH,plus,,
NZ_CP097881.1,4404925,4405560,fdoI,plus,,
NZ_CP097881.1,4405557,4406486,fdhE,plus,,
NZ_CP097881.1,4406816,4407058,yiiF,minus,,
NZ_CP097881.1,4407276,4407494,yiiE,minus,,
NZ_CP097881.1,4407871,4407987,,minus,,
NZ_CP097881.1,4408347,4409288,fabY,minus,,
NZ_CP097881.1,4409333,4409770,dtd,minus,,
NZ_CP097881.1,4409767,4410639,yihY,minus,,
NZ_CP097881.1,4410633,4411232,yihX,minus,,
NZ_CP097881.1,4411331,4412116,csqR,minus,,
NZ_CP097881.1,4412150,4413046,yihV,minus,,
NZ_CP097881.1,4413214,4414110,yihU,plus,,
NZ_CP097881.1,4414134,4415012,yihT,plus,,
NZ_CP097881.1,4415029,4416270,yihS,plus,,
NZ_CP097881.1,4416408,4417310,yihR,plus,,
NZ_CP097881.1,4417509,4419545,yihQ,plus,,
NZ_CP097881.1,4419591,4420976,yihP,plus,,
NZ_CP097881.1,4421019,4422422,yihO,plus,,
NZ_CP097881.1,4422490,4423182,ompL,plus,,
NZ_CP097881.1,4423273,4424538,yihN,minus,,
NZ_CP097881.1,4424640,4425620,yihM,minus,,
NZ_CP097881.1,4425628,4426338,yihL,minus,,
NZ_CP097881.1,4426555,4428378,typA,minus,,
NZ_CP097881.1,4428751,4430160,glnA,plus,,
NZ_CP097881.1,4430446,4431495,glnL,plus,,
NZ_CP097881.1,4431507,4432916,glnG,plus,,
NZ_CP097881.1,4433028,4433138,yshB,plus,,
NZ_CP097881.1,4433367,4434740,hemN,minus,,
NZ_CP097881.1,4434929,4435438,yihI,minus,,
NZ_CP097881.1,4435557,4435723,,minus,,
NZ_CP097881.1,4436020,4436652,yihA,plus,,
NZ_CP097881.1,4437033,4439819,polA,minus,,
NZ_CP097881.1,4440183,4441115,yihG,plus,,
NZ_CP097881.1,4441156,4442586,yihF,minus,,
NZ_CP097881.1,4442741,4443367,dsbA,minus,,
NZ_CP097881.1,4443384,4444370,srkA,minus,,
NZ_CP097881.1,4444447,4444716,yihD,minus,,
NZ_CP097881.1,4444786,4445370,mobA,plus,,
NZ_CP097881.1,4445352,4445879,mobB,plus,,
NZ_CP097881.1,4446151,4446266,rrf,minus,,
NZ_CP097881.1,4446361,4449264,,minus,,
NZ_CP097881.1,4449448,4449523,,minus,,
NZ_CP097881.1,4449566,4449642,,minus,,
NZ_CP097881.1,4449711,4451252,,minus,,
NZ_CP097881.1,4451630,4452175,hemG,minus,,
NZ_CP097881.1,4452187,4453638,trkH,minus,,
NZ_CP097881.1,4453677,4454291,yigZ,minus,,
NZ_CP097881.1,4454291,4455622,pepQ,minus,,
NZ_CP097881.1,4455812,4458001,fadB,plus,,
NZ_CP097881.1,4458011,4459174,fadA,plus,,
NZ_CP097881.1,4459555,4460256,fre,minus,,
NZ_CP097881.1,4460302,4461795,ubiD,minus,,
NZ_CP097881.1,4461962,4462450,rfaH,plus,,
NZ_CP097881.1,4462447,4463229,tatD,minus,,
NZ_CP097881.1,4463271,4464047,tatC,minus,,
NZ_CP097881.1,4464050,4464565,tatB,minus,,
NZ_CP097881.1,4464569,4464838,tatA,minus,,
NZ_CP097881.1,4464917,4466557,ubiB,minus,,
NZ_CP097881.1,4466554,4467159,ubiJ,minus,,
NZ_CP097881.1,4467173,4467928,ubiE,minus,,
NZ_CP097881.1,4468023,4469450,rmuC,minus,,
NZ_CP097881.1,4469591,4470352,udp,minus,,
NZ_CP097881.1,4470614,4471429,ysgA,plus,,
NZ_CP097881.1,4471469,4473730,metE,minus,,
NZ_CP097881.1,4473967,4474920,metR,plus,,
NZ_CP097881.1,4474808,4475707,bioP,minus,,
NZ_CP097881.1,4475783,4476583,yigL,minus,,
NZ_CP097881.1,4476591,4477613,pldB,minus,,
NZ_CP097881.1,4477724,4478344,rhtB,plus,,
NZ_CP097881.1,4478406,4479026,rhtC,minus,,
NZ_CP097881.1,4479090,4480919,recQ,minus,,
NZ_CP097881.1,4481052,4481921,pldA,minus,,
NZ_CP097881.1,4482086,4482553,yigI,plus,,
NZ_CP097881.1,4482605,4483495,rarD,plus,,
NZ_CP097881.1,4483590,4483970,yigG,plus,,
NZ_CP097881.1,4483984,4484364,yigF,plus,,
NZ_CP097881.1,4484407,4485357,corA,minus,,
NZ_CP097881.1,4485509,4485565,ysgD,minus,,
NZ_CP097881.1,4485727,4486491,yigE,plus,,
NZ_CP097881.1,4486638,4488800,uvrD,minus,,
NZ_CP097881.1,4488884,4489600,yigB,minus,,
NZ_CP097881.1,4489600,4490496,xerC,minus,,
NZ_CP097881.1,4490493,4491200,yigA,minus,,
NZ_CP097881.1,4491197,4492021,dapF,minus,,
NZ_CP097881.1,4492058,4492261,lptM,minus,,
NZ_CP097881.1,4492420,4492598,,plus,,
NZ_CP097881.1,4492724,4493044,cyaY,plus,,
NZ_CP097881.1,4493084,4495630,cyaA,minus,,
NZ_CP097881.1,4496017,4496958,hemC,plus,,
NZ_CP097881.1,4496955,4497695,hemD,plus,,
NZ_CP097881.1,4497717,4498898,hemX,plus,,
NZ_CP097881.1,4498901,4500097,hemY,plus,,
NZ_CP097881.1,4500776,4502431,aslA,plus,,
NZ_CP097881.1,4502590,4503825,aslB,minus,,
NZ_CP097881.1,4503972,4504048,,minus,,
NZ_CP097881.1,4504091,4504177,,minus,,
NZ_CP097881.1,4504198,4504273,,minus,,
NZ_CP097881.1,4504332,4504408,,minus,,
NZ_CP097881.1,4504511,4505896,thrP,minus,,
NZ_CP097881.1,4506087,4506827,wecG,minus,,
